9322854806,80.63,104,0.030000000000001137,529,385,555,866,854,753,737,860,508,661,932,1380,1419,3042,481,653,949,2030,650,780
9331390615,80.62,-104,0.030000000000001137,558,459,459,943,753,737,860,508,661,676,400,832,1380,1739,3042,481,653,949,2030,650
9332645873,80.58,-338,0.01999999999999602,400,1061,219,540,219,661,676,670,1454,714,322,1289,723,1281,721,1125,545,1662,1739,3042
9334195357,80.63,5,0.03999999999999204,929,1373,539,830,665,661,676,670,1454,714,530,622,419,844,545,1662,1739,3042,481,1403
9335792348,80.61,-121,0.04999999999999716,969,356,1202,1293,539,830,665,661,676,670,1554,219,1670,1739,3042,481,1403,1499,1280,650
9335910060,80.66,-21,0.030000000000001137,1024,837,1017,865,747,1174,539,785,665,661,532,1161,1419,3011,481,1403,1499,1280,650,780
9339746507,80.64,-214,0.01999999999999602,722,1064,837,1017,865,747,1174,539,785,665,207,1161,1419,3011,481,1403,1499,1280,650,780
9339746567,80.63,-88,0.030000000000001137,355,225,940,895,747,1174,539,750,665,661,400,729,1380,1419,3007,300,653,1499,1280,650
9341554259,80.62,-500,0.030000000000001137,1113,518,890,768,1174,539,750,665,661,676,400,148,729,1380,1419,3007,300,653,1499,1280
9344315330,80.66,-1387,0.03999999999999204,1112,905,586,741,1174,539,750,665,661,676,1129,400,1380,1701,3007,300,653,1499,1280,650
9364539904,80.67,400,0.03999999999999204,1112,905,586,741,1174,539,750,665,661,676,529,200,1380,1701,3007,300,653,1499,1280,650
9364539961,80.68,1380,0.03999999999999204,1182,905,586,741,1174,539,750,665,661,676,529,1380,1701,3007,300,653,1499,1280,650,780
9364539973,80.69,2561,0.05000000000001137,200,1222,905,895,741,1174,539,750,665,661,207,1701,3007,300,653,1499,1280,650,780,2300
9364540010,80.65,1957,0.03999999999999204,929,200,459,898,911,798,764,741,539,750,3668,2711,219,925,299,1022,650,780,1550,530
9374070575,80.62,-2315,0.030000000000001137,207,318,909,798,764,741,539,750,665,661,821,3385,3026,546,925,299,1022,715,780,1550
9374071353,80.615,-885,-0.030000000000001137,207,909,798,764,741,539,750,665,661,700,545,821,3385,3026,546,925,299,1022,715,780
9374071376,80.615,545,-0.030000000000001137,207,909,758,724,741,539,750,665,661,700,545,821,3385,3026,546,925,299,1022,715,780
9374071383,80.62,3251,-0.030000000000001137,207,909,758,724,741,539,750,665,661,700,545,821,3385,3026,546,925,299,1022,715,780
9374071385,80.68,400,0.030000000000001137,207,200,431,702,724,741,539,750,665,661,1021,3174,2711,546,925,299,1022,715,780,1550
9374075275,80.63,0,0.03999999999999204,607,520,431,702,724,741,539,750,665,661,3795,2500,219,925,299,1022,715,780,1550,530
9374075400,80.65,-393,0.04000000000000625,400,200,65,30,858,741,539,750,665,661,990,999,3883,3023,534,925,299,1022,715,780
9374085033,80.645,590,0.04000000000000625,400,200,65,30,858,741,539,750,665,661,990,999,3883,3023,534,925,299,1022,715,780
9374085047,80.66,200,0.030000000000001137,400,200,65,30,858,741,539,750,665,661,200,1030,788,3883,3023,534,925,299,1022,715
9374085348,80.63,-200,0.04000000000000625,400,200,65,30,858,741,539,750,665,661,1230,999,3883,3023,534,925,299,1022,715,780
9374086656,80.625,2429,0.009999999999990905,703,65,346,434,878,539,750,665,661,700,2429,221,1856,1248,1315,932,3023,534,622,1248
9377743325,80.63,2429,0.009999999999990905,703,65,135,434,878,539,750,665,661,700,2429,221,1856,1248,1315,932,3023,534,622,1248
9377757250,80.64,500,0.03999999999999204,1184,411,345,820,878,539,775,665,661,700,970,1396,1292,932,3023,534,622,1248,1022,650
9390390969,80.62,-241,0.03999999999999204,1102,200,134,820,878,539,775,665,661,700,1944,1396,1292,932,3023,534,622,1248,1022,650
9397717288,80.61,-507,0.03999999999999204,543,134,820,878,539,775,665,661,700,670,1984,1396,1292,932,3023,534,622,1248,1022,650
9397717328,80.6,-545,0.01999999999999602,221,29,411,459,539,775,665,661,700,670,600,1521,1563,1718,1578,932,3023,534,622,1248
9397717414,80.58,-1940,0.01999999999999602,221,259,539,775,665,661,700,670,505,690,922,1521,1563,1718,1578,932,3023,534,622,1248
9397717420,80.6,-1105,0.03999999999999204,1221,211,227,579,670,505,690,1998,421,1149,1316,1070,1249,990,689,988,1537,1013,993,636
9400117061,80.6,341,0.03999999999999204,1221,211,227,579,670,505,690,1998,421,1149,1084,1070,1249,990,689,988,1537,1013,993,636
9400117080,80.57,180,0.030000000000001137,990,811,211,536,579,670,505,690,1998,421,943,670,1038,709,689,988,1537,1013,993,636
9400190048,80.56,-133,0.030000000000001137,651,253,251,670,505,690,1248,421,1149,780,400,1737,933,924,701,689,988,1537,1013,993
9414976161,80.54,-416,0.04000000000000625,322,26,251,670,505,690,1248,421,1149,780,400,1777,933,924,701,689,988,1537,1013,993
9414976204,80.53,-277,0.04000000000000625,221,221,200,690,498,421,1149,780,1300,980,1061,1756,1218,924,701,689,988,1537,1013,993
9414976288,80.52,-221,0.04000000000000625,221,200,690,498,421,1149,780,1300,980,1380,1282,2029,1218,924,701,689,988,1537,1013,993
9414976315,80.565,-646,0.009999999999990905,646,221,200,900,607,780,1300,980,949,780,1232,1014,982,2029,1218,924,701,689,988,1537
9414982576,80.56,-316,0.009999999999990905,330,221,200,900,607,780,1300,980,949,780,1232,1014,982,2029,1218,924,701,689,988,1537
9414982581,80.56,-646,0.06999999999999318,221,200,900,607,780,1300,980,949,780,750,1232,1014,982,2029,1218,924,701,689,988,1537
9414982583,80.51,-235,0.030000000000001137,165,517,200,780,550,230,949,780,750,8007,861,411,1222,726,1014,982,2029,1218,924,701
9415083367,80.52,292,0.01999999999999602,871,221,211,430,550,718,780,750,8310,230,836,682,838,827,1222,726,1014,982,1436,831
9416570321,80.53,374,0.01999999999999602,871,221,211,211,430,550,718,780,750,8310,221,682,838,827,1222,726,1014,982,1436,831
9416570345,80.52,126,0.01999999999999602,1092,200,211,211,704,550,718,780,750,8310,126,221,627,411,1222,726,1014,982,1436,831
9416570387,80.54,587,0.009999999999990905,944,348,1265,506,495,704,550,718,949,780,35,1130,200,931,726,1014,982,1436,831,924
9416617142,80.55,587,0.009999999999990905,944,348,1265,506,495,704,550,718,949,780,35,221,200,931,726,1014,982,1436,831,924
9416617158,80.54,10,0.020000000000010232,944,523,559,1535,506,495,704,550,718,949,129,221,200,411,707,982,1436,831,924,701
9416963682,80.54,129,0.020000000000010232,944,523,559,1535,506,495,704,550,718,949,119,221,200,411,707,982,1436,831,924,701
9416963692,80.58,10,0.03999999999999204,1019,683,611,685,1569,752,506,495,704,550,989,701,876,831,924,701,1638,2361,1310,973
9418269787,80.54,-363,0.03999999999999204,943,683,611,685,835,752,506,495,704,550,400,1714,876,845,924,701,1638,1611,947,973
9421550693,80.54,-299,0.010000000000005116,1755,425,425,411,767,506,495,704,550,718,28,400,1470,1325,1376,1156,845,924,701,1638
9433084850,80.57,242,0.030000000000001137,1792,425,425,698,767,506,495,704,550,718,400,1670,1325,1376,1156,845,924,701,1638,1611
9434791529,80.54,75,0.01999999999999602,535,1212,200,425,698,767,506,495,704,550,400,1140,1339,1338,1156,845,924,701,1638,1611
9435908709,80.545,-812,0.030000000000001137,1347,200,425,411,767,506,495,704,550,718,1338,1304,1629,1338,866,845,924,701,1638,861
9439604873,80.53,-1189,0.030000000000001137,322,413,200,411,767,506,495,704,550,718,1563,1304,1629,1338,866,845,924,701,1638,861
9439604900,80.54,309,0.030000000000001137,971,952,522,486,704,550,718,949,1530,750,1219,1193,752,1048,1629,1338,866,845,924,701
9445592141,80.55,323,0.030000000000001137,548,536,425,976,522,486,704,550,718,949,1103,552,742,1666,1338,866,845,924,701,1638
9450718302,80.55,281,0.030000000000001137,548,536,465,976,522,486,704,550,718,949,780,552,742,1666,1338,866,845,924,701,1638
9450718327,80.57,77,0.029999999999986926,400,760,896,818,984,976,522,486,704,550,852,1114,1052,866,845,924,701,1638,861,947
9450860936,80.57,240,0.029999999999986926,400,960,896,1089,984,976,522,486,704,550,775,1114,1052,866,845,924,701,1638,861,947
9450863625,80.61,168,0.03999999999999204,613,547,425,1093,1183,1089,984,976,522,486,400,1351,651,701,689,861,947,1723,1447,509
9451337595,80.56,4109,0.01999999999999602,435,583,225,761,905,522,486,704,550,718,1770,1267,895,1655,1262,1032,968,733,689,861
9465154130,80.56,4276,0.01999999999999602,435,583,225,761,905,522,486,704,550,718,935,1267,895,1655,1262,1032,968,733,689,861
9465154168,80.57,235,0.029999999999986926,1440,583,225,311,995,905,522,486,704,550,1337,695,1638,1302,1032,968,733,689,861,947
9465178799,80.55,54,0.01999999999999602,935,47,1058,225,608,995,905,522,486,704,415,470,1179,983,1032,968,733,689,861,947
9466181110,80.55,-39,0.01999999999999602,722,1242,400,225,616,995,905,522,486,704,866,695,1179,1261,1032,968,733,689,861,947
9466197627,80.57,296,0.01999999999999602,935,707,1085,225,616,782,905,522,486,704,509,470,1179,1268,1032,968,733,689,861,947
9467930605,80.61,5129,0.01999999999999602,34,996,225,737,982,751,529,530,782,905,1741,823,411,711,861,947,973,697,2208,3023
9476743815,80.61,9665,0.01999999999999602,34,996,225,737,982,751,529,530,782,905,935,823,411,711,861,947,973,697,2208,3023
9476743846,80.61,298,0.01999999999999602,1419,908,225,752,982,751,529,530,782,905,2024,1236,411,740,751,947,973,697,2208,3023
9476773028,80.6,1502,0.01999999999999602,1419,908,225,752,982,751,529,530,782,905,1726,1236,411,740,751,947,973,697,2208,3023
9476773046,80.59,-697,0.01999999999999602,722,908,225,523,752,982,751,529,530,782,1404,1011,411,740,751,947,973,697,2208,3023
9476773072,80.58,-695,0.01999999999999602,722,847,225,523,752,982,751,529,530,782,1726,1011,411,411,751,947,973,697,2208,3023
9476773087,80.57,-859,0.01999999999999602,613,523,752,982,751,529,530,782,905,522,1726,1011,411,411,751,947,973,697,2208,3023
9476773109,80.6,112,0.03999999999999204,1433,1217,672,751,529,530,782,905,522,1435,922,1951,836,723,705,751,947,973,697,2208
9476804614,80.61,5000,0.030000000000001137,987,695,959,1207,904,751,549,530,782,905,1751,128,425,411,740,947,973,697,1458,3023
9487707393,80.61,4968,0.030000000000001137,987,695,959,1207,904,751,549,530,782,905,969,128,425,411,740,947,973,697,1458,3023
9487707426,80.59,-200,0.010000000000005116,213,722,599,1009,959,1207,904,751,549,530,556,341,200,411,451,947,973,697,1458,3023
9487707522,80.61,293,0.01999999999999602,400,812,425,1274,1402,993,751,549,530,782,359,400,960,411,743,947,973,697,1458,3023
9487738843,80.6,-120,0.030000000000001137,943,1475,1123,739,1274,1402,993,751,549,530,322,400,200,651,651,697,509,3023,769,1637
9487988433,80.6,-327,0.04000000000000625,722,562,465,739,1274,1402,993,751,549,530,922,1010,970,969,697,509,3023,769,1637,1300
9488514873,80.59,-38,0.030000000000001137,228,322,417,964,1148,1016,751,549,530,782,1511,217,747,1511,970,969,697,1458,3023,769
9503101824,80.56,-380,0.030000000000001137,1202,812,1025,714,549,530,782,905,522,1435,400,669,1656,1686,491,1069,701,970,969,697
9508785932,80.59,-276,0.030000000000001137,1366,1701,714,731,549,530,782,905,522,1435,1067,858,1656,1995,491,1069,701,970,969,697
9509290827,80.59,32,0.030000000000001137,1696,1701,714,731,549,530,1070,905,522,1435,1059,441,1476,1686,491,1069,701,970,969,697
9509338555,80.6,119,0.030000000000001137,2164,412,990,731,549,559,582,705,522,1435,400,669,937,1625,491,1069,1201,770,769,1446
9522310941,80.56,-282,0.03999999999999204,616,412,514,731,549,559,582,705,522,2185,1069,339,1407,515,839,1001,770,769,1446,509
9533133696,80.55,-301,0.04000000000000625,550,514,425,549,559,582,705,522,2185,504,1595,658,635,1407,515,839,1001,770,769,1446
9533137855,80.54,-89,0.03999999999999204,228,425,245,559,582,705,522,2185,504,550,1367,1297,945,635,1407,515,839,1001,770,769
9533141582,80.53,-769,0.03999999999999204,550,237,254,585,705,522,1435,504,550,718,1327,996,605,952,635,1090,515,839,1001,770
9544100366,80.52,-49,0.020000000000010232,228,29,265,693,522,1435,504,550,718,750,922,767,1338,1030,1279,605,952,635,1090,515
9544111477,80.52,142,0.03999999999999204,1368,438,510,509,1342,300,780,1149,8007,230,670,257,1211,517,1336,708,1279,605,624,513
9549676445,80.54,95,0.04000000000000625,1374,672,529,524,510,509,1342,300,780,1149,876,217,1016,708,1279,605,624,513,972,515
9550413189,80.54,240,0.04000000000000625,1374,672,529,524,510,509,1342,300,780,1149,781,217,1016,708,1279,605,624,513,972,515
9550413208,80.5,-443,0.03999999999999204,1091,338,519,509,1342,300,780,1899,8007,230,1013,808,718,822,529,973,808,605,624,513
9559024159,80.48,-49,0.01999999999999602,942,121,217,509,1342,300,780,1899,8007,230,583,632,808,1040,674,529,973,808,605,624
9559118347,80.5,25,0.01999999999999602,435,763,217,518,1342,300,780,1899,8007,230,605,232,808,1013,674,529,973,808,605,624
9559799784,80.5,9,0.01999999999999602,435,763,217,518,1342,300,780,1899,8007,230,580,232,808,1013,674,529,973,808,605,624
9559799803,80.5,23,0.01999999999999602,435,995,217,518,1342,300,780,1149,8007,230,571,808,1013,674,529,973,808,605,624,513
9564810645,80.5,38,0.01999999999999602,1209,776,217,518,1342,300,780,1149,8007,230,225,240,808,1013,674,529,973,808,605,624
9564810710,80.52,-200,0.030000000000001137,974,432,550,723,546,764,508,518,543,300,1062,659,1211,610,624,513,529,515,1458,1751
9574353179,80.51,-200,0.030000000000001137,323,219,232,432,546,764,508,518,543,300,1520,1580,1844,1282,618,624,513,529,515,1458
9578385051,80.57,170,0.030000000000001137,1257,232,604,558,712,550,739,508,518,543,400,1543,552,335,1015,513,529,515,1458,1001
9590977719,80.55,832,0.030000000000001137,1257,232,604,558,712,550,739,508,518,543,400,1373,552,335,1015,513,529,515,1458,1001
9590977737,80.57,801,0.029999999999986926,1423,466,553,604,558,712,550,639,508,518,1281,320,350,1002,513,529,515,1458,1001,1520
9591260610,80.54,-701,0.029999999999986926,1592,266,232,604,558,712,550,639,508,518,1175,552,350,1034,513,529,515,1458,1001,1520
9597600429,80.53,-917,0.029999999999986926,619,232,232,604,558,712,550,639,508,518,1175,552,350,1034,513,529,515,1458,1001,1520
9597600444,80.52,-464,0.029999999999986926,219,604,822,712,550,639,508,518,543,300,1175,552,350,1034,513,529,515,1458,1001,1520
9597600465,80.56,1141,0.030000000000001137,400,1332,232,710,585,639,508,518,543,300,400,1132,706,991,839,904,513,529,515,1458
9600726856,80.53,2460,0.01999999999999602,1740,232,432,585,639,508,518,543,300,780,652,432,1357,841,878,676,904,513,529,515
9607301584,80.56,384,0.04000000000000625,1431,1030,561,712,585,539,508,518,543,300,1229,555,552,676,904,513,529,515,1458,1001
9609781738,80.63,604,0.01999999999999602,724,260,254,539,557,1453,719,531,729,773,1183,768,723,748,751,770,761,3261,769,887
9640827465,80.61,-262,0.01999999999999602,702,483,254,539,557,1453,719,531,729,773,400,1078,723,451,751,770,761,3261,769,887
9648165435,80.6,-692,0.030000000000001137,444,254,539,557,1453,719,531,729,773,526,400,1301,723,451,751,770,761,3261,769,887
9648165481,80.59,-522,0.030000000000001137,211,223,249,1453,719,531,729,773,526,561,1649,1459,1040,768,751,770,761,3261,769,887
9648165583,80.57,-756,0.04000000000000625,1827,223,423,531,729,773,526,561,1262,585,1503,552,1009,1317,1040,768,751,770,761,3261
9648338019,80.6,-660,0.01999999999999602,539,223,623,693,521,729,773,526,561,1262,1062,499,423,1009,1317,1040,768,751,770,761
9650999369,80.58,-1100,0.01999999999999602,533,223,423,521,729,773,526,561,512,585,1188,470,697,861,1317,1040,768,751,770,761
9663978305,80.58,-2457,0.01999999999999602,646,423,794,526,561,512,585,2039,1457,518,957,1157,1219,647,697,861,1317,1040,768,751
9664007345,80.59,1001,0.030000000000001137,646,709,794,526,561,512,585,2039,1457,518,1108,911,647,697,861,1317,1040,768,751,770
9664008543,80.6,1147,0.020000000000010232,1102,826,504,551,709,794,526,561,512,585,323,659,341,423,861,1317,1040,768,751,770
9665011849,80.61,21,0.030000000000001137,1101,391,970,504,551,709,794,526,561,512,363,423,546,1317,1040,768,751,770,761,3261
9667067242,80.61,44,0.030000000000001137,1524,391,970,504,551,709,794,526,561,512,342,200,546,1317,1040,768,751,770,761,3261
9667067280,80.63,26,0.030000000000001137,1171,613,999,544,724,1453,551,709,794,526,734,1008,723,768,853,770,761,3261,769,887
